dataset,filename,good_matches,total_matches,coverage,quality_score,reason,before_path,after_path
validation,3FO4IDVO8PH0_225_empty_1.jpg,16,68,0.31974613299127785,0.7998095997434583,Prea puține matches (16 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IDVO8PH0_225_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IDVO8PH0_225_empty_1.jpg
train,3FO4IQ9SEUJ4_373333_empty_1.jpg,81,104,0.13451052736490965,0.8008828955236822,Distribuție slabă (13.45%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQ9SEUJ4_373333_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQ9SEUJ4_373333_empty_1.jpg
validation,3FO4IQ72XR8V_717364_empty_1.jpg,23,81,0.13525504419277823,0.8014412831445836,Distribuție slabă (13.53%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IQ72XR8V_717364_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IQ72XR8V_717364_empty_1.jpg
train,3FO4IQ9XDQ14_874406_empty_1.jpg,85,145,0.13539566271968262,0.8015467470397619,Distribuție slabă (13.54%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQ9XDQ14_874406_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQ9XDQ14_874406_empty_1.jpg
train,3FO4INA4HPOX_1524_empty_1.jpg,79,92,0.135406494140625,0.8015548706054687,Distribuție slabă (13.54%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INA4HPOX_1524_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INA4HPOX_1524_empty_1.jpg
validation,3FO4IN22PYYK_16052_empty_1.jpg,76,76,0.13546143332496285,0.8015960749937221,Distribuție slabă (13.55%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IN22PYYK_16052_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IN22PYYK_16052_empty_1.jpg
train,3FO4IOF7UM0Q_203_empty_1.jpg,84,197,0.13601075995247847,0.8020080699643588,Distribuție slabă (13.60%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOF7UM0Q_203_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOF7UM0Q_203_empty_1.jpg
train,3FO4IERBGAMG_324_empty_1.jpg,21,101,0.1364093409474485,0.8023070057105863,Distribuție slabă (13.64%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IERBGAMG_324_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IERBGAMG_324_empty_1.jpg
train,3FO4IOW3CR9P_806_empty_1.jpg,175,180,0.1366101089911531,0.8024575817433648,Distribuție slabă (13.66%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOW3CR9P_806_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOW3CR9P_806_empty_1.jpg
test,3FO4IO14RO3D_994051_empty_1.jpg,79,143,0.13668643203757735,0.802514824028183,Distribuție slabă (13.67%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IO14RO3D_994051_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IO14RO3D_994051_empty_1.jpg
train,3FO4ILU6FUB5_1898_empty_1.jpg,30,133,0.13700991601858448,0.8027574370139383,Distribuție slabă (13.70%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4ILU6FUB5_1898_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4ILU6FUB5_1898_empty_1.jpg
validation,3FO4IQH8UNUE_798_empty_1.jpg,15,106,0.3709411537856795,0.8032058653392595,Prea puține matches (15 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IQH8UNUE_798_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IQH8UNUE_798_empty_1.jpg
test,3FO4IOKKRM7Q_511_empty_1.jpg,337,338,0.137786865234375,0.8033401489257812,Distribuție slabă (13.78%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IOKKRM7Q_511_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IOKKRM7Q_511_empty_1.jpg
train,3FO4IL6HSL8D_1705_empty_1.jpg,34,61,0.13822027817480276,0.803665208631102,Distribuție slabă (13.82%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IL6HSL8D_1705_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IL6HSL8D_1705_empty_1.jpg
train,3FO4INTT7BSF_928426_empty_1.jpg,71,135,0.1383901482550427,0.803792611191282,Distribuție slabă (13.84%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INTT7BSF_928426_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INTT7BSF_928426_empty_1.jpg
test,3FO4IPJU2NQB_5705_empty_1.jpg,62,133,0.13872437551617622,0.8040432816371321,Distribuție slabă (13.87%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IPJU2NQB_5705_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IPJU2NQB_5705_empty_1.jpg
test,3FO4IQ8MJJ2C_559_empty_1.jpg,127,133,0.13911986819934086,0.8043399011495056,Distribuție slabă (13.91%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IQ8MJJ2C_559_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IQ8MJJ2C_559_empty_1.jpg
test,3FO4IG7OLTWD_1536_empty_1.jpg,56,97,0.13942068594147372,0.8045655144561052,Distribuție slabă (13.94%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IG7OLTWD_1536_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IG7OLTWD_1536_empty_1.jpg
validation,3FO4IMQ587LN_22741_empty_1.jpg,94,125,0.13991065014991833,0.8049329876124387,Distribuție slabă (13.99%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IMQ587LN_22741_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IMQ587LN_22741_empty_1.jpg
test,3FO4INRWF3TF_1582_empty_1.jpg,260,263,0.14027343573980033,0.8052050768048502,Distribuție slabă (14.03%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4INRWF3TF_1582_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4INRWF3TF_1582_empty_1.jpg
train,3FO4IPNNNX7U_1866_empty_1.jpg,37,94,0.1404375008046621,0.8053281256034965,Distribuție slabă (14.04%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IPNNNX7U_1866_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IPNNNX7U_1866_empty_1.jpg
train,3FO4IIR68SAR_51423_empty_1.jpg,74,124,0.1406030167101875,0.8054522625326406,Distribuție slabă (14.06%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIR68SAR_51423_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIR68SAR_51423_empty_1.jpg
train,3FO4IOF7UM0Q_162_empty_1.jpg,19,88,0.1873134600611337,0.8054850950458502,Prea puține matches (19 < 20) | Distribuție slabă (18.73%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOF7UM0Q_162_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOF7UM0Q_162_empty_1.jpg
validation,3FO4IM2SCI2Y_802656_empty_1.jpg,114,114,0.14083153520338243,0.8056236514025368,Distribuție slabă (14.08%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IM2SCI2Y_802656_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IM2SCI2Y_802656_empty_1.jpg
train,3FO4IMIKS47P_731322_empty_1.jpg,40,102,0.14117431011982262,0.8058807325898669,Distribuție slabă (14.12%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IMIKS47P_731322_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IMIKS47P_731322_empty_1.jpg
train,3FO4IP35MVGU_139813_empty_1.jpg,25,50,0.14122613112705196,0.8059195983452889,Distribuție slabă (14.12%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IP35MVGU_139813_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IP35MVGU_139813_empty_1.jpg
train,3FO4IDOIN9J0_184573_empty_1.jpg,21,64,0.14162066258777983,0.8062154969408348,Distribuție slabă (14.16%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IDOIN9J0_184573_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IDOIN9J0_184573_empty_1.jpg
test,3FO4IQ8MJJ2C_2363_empty_1.jpg,50,67,0.14178466796875,0.8063385009765625,Distribuție slabă (14.18%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IQ8MJJ2C_2363_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IQ8MJJ2C_2363_empty_1.jpg
validation,3FO4IIXI4ITA_985931_empty_1.jpg,71,122,0.14189986591606774,0.8064248994370508,Distribuție slabă (14.19%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IIXI4ITA_985931_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IIXI4ITA_985931_empty_1.jpg
train,3FO4IL22B25N_3945_empty_1.jpg,146,154,0.1419251692136747,0.806443876910256,Distribuție slabă (14.19%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IL22B25N_3945_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IL22B25N_3945_empty_1.jpg
validation,3FO4INDLJ1CD_905161_empty_1.jpg,21,124,0.14195214514620602,0.8064641088596545,Distribuție slabă (14.20%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4INDLJ1CD_905161_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4INDLJ1CD_905161_empty_1.jpg
validation,3FO4IM6J9AN9_8809_empty_1.jpg,15,96,0.3754425048828125,0.8065818786621093,Prea puține matches (15 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IM6J9AN9_8809_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IM6J9AN9_8809_empty_1.jpg
train,3FO4IJQ4QHBH_346_empty_1.jpg,74,94,0.1422729156911373,0.8067046867683529,Distribuție slabă (14.23%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJQ4QHBH_346_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJQ4QHBH_346_empty_1.jpg
train,3FO4IPFSU244_30819_empty_1.jpg,85,103,0.142308144364506,0.8067311082733795,Distribuție slabă (14.23%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IPFSU244_30819_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IPFSU244_30819_empty_1.jpg
train,3FO4IIGWS8QQ_4234_empty_1.jpg,59,69,0.14277833597268952,0.8070837519795171,Distribuție slabă (14.28%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIGWS8QQ_4234_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIGWS8QQ_4234_empty_1.jpg
train,3FO4IMX8NR49_379933_empty_1.jpg,91,144,0.14315972217768547,0.8073697916332641,Distribuție slabă (14.32%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IMX8NR49_379933_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IMX8NR49_379933_empty_1.jpg
train,3FO4IQ0V2RAM_159_empty_1.jpg,34,92,0.1434741202974692,0.8076055902231019,Distribuție slabă (14.35%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQ0V2RAM_159_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQ0V2RAM_159_empty_1.jpg
train,3FO4IQ0Y58WR_310_empty_1.jpg,79,125,0.14360961760394275,0.807707213202957,Distribuție slabă (14.36%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQ0Y58WR_310_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQ0Y58WR_310_empty_1.jpg
test,3FO4IJ4I7X2H_672454_empty_1.jpg,77,148,0.1451568603515625,0.8088676452636718,Distribuție slabă (14.52%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IJ4I7X2H_672454_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IJ4I7X2H_672454_empty_1.jpg
train,3FO4IJ5KNN9H_3090_empty_1.jpg,27,55,0.14580001635476947,0.8093500122660771,Distribuție slabă (14.58%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJ5KNN9H_3090_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJ5KNN9H_3090_empty_1.jpg
train,3FO4IQG0DFR5_819980_empty_1.jpg,39,90,0.14728784619457969,0.8104658846459347,Distribuție slabă (14.73%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQG0DFR5_819980_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQG0DFR5_819980_empty_1.jpg
train,3FO4INI7H9E4_95359_empty_1.jpg,73,75,0.1472959415878048,0.8104719561908535,Distribuție slabă (14.73%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INI7H9E4_95359_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INI7H9E4_95359_empty_1.jpg
test,3FO4IPKW546C_346711_empty_1.jpg,33,70,0.14731515813135587,0.8104863685985169,Distribuție slabă (14.73%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IPKW546C_346711_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IPKW546C_346711_empty_1.jpg
validation,3FO4IIP2764O_668530_empty_1.jpg,50,78,0.14782340420532947,0.8108675531539971,Distribuție slabă (14.78%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IIP2764O_668530_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IIP2764O_668530_empty_1.jpg
test,3FO4IN1T9Q8Y_2527_empty_1.jpg,17,41,0.287933349609375,0.8109500122070312,Prea puține matches (17 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IN1T9Q8Y_2527_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IN1T9Q8Y_2527_empty_1.jpg
train,3FO4IGOP23W4_773528_empty_1.jpg,28,114,0.148038565996103,0.8110289244970772,Distribuție slabă (14.80%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IGOP23W4_773528_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IGOP23W4_773528_empty_1.jpg
test,3FO4IOD1GPX2_834616_empty_1.jpg,189,189,0.148040771484375,0.8110305786132812,Distribuție slabă (14.80%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IOD1GPX2_834616_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IOD1GPX2_834616_empty_1.jpg
train,3FO4IDU7VMMJ_520502_empty_1.jpg,39,86,0.1482753569725901,0.8112065177294425,Distribuție slabă (14.83%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IDU7VMMJ_520502_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IDU7VMMJ_520502_empty_1.jpg
train,3FO4IIYNGIBK_27215_empty_1.jpg,89,190,0.1490379993926938,0.8117784995445203,Distribuție slabă (14.90%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIYNGIBK_27215_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIYNGIBK_27215_empty_1.jpg
train,3FO4IONKKJ7P_735_empty_1.jpg,54,87,0.1490666145396533,0.8117999609047399,Distribuție slabă (14.91%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IONKKJ7P_735_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IONKKJ7P_735_empty_1.jpg
train,3FO4IDU7VMMJ_520503_empty_1.jpg,75,95,0.1491817264447377,0.8118862948335532,Distribuție slabă (14.92%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IDU7VMMJ_520503_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IDU7VMMJ_520503_empty_1.jpg
train,3FO4IJ1XQ93V_752_empty_1.jpg,63,132,0.14936765918741024,0.8120257443905576,Distribuție slabă (14.94%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJ1XQ93V_752_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJ1XQ93V_752_empty_1.jpg
train,3FO4IIYPKGBO_2145_empty_1.jpg,25,78,0.1494450050371885,0.8120837537778913,Distribuție slabă (14.94%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIYPKGBO_2145_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIYPKGBO_2145_empty_1.jpg
train,3FO4IOW3NA2U_1724_empty_1.jpg,23,38,0.14956663828343153,0.8121749787125736,Distribuție slabă (14.96%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOW3NA2U_1724_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOW3NA2U_1724_empty_1.jpg
train,3FO4IJ2YWQ6N_83983_empty_1.jpg,90,124,0.14967041299678385,0.8122528097475878,Distribuție slabă (14.97%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJ2YWQ6N_83983_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJ2YWQ6N_83983_empty_1.jpg
test,3FO4IPCF3R93_857_empty_1.jpg,38,100,0.1496840137751736,0.8122630103313802,Distribuție slabă (14.97%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IPCF3R93_857_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IPCF3R93_857_empty_1.jpg
train,3FO4IIX4QBH9_705145_empty_1.jpg,43,109,0.15007688112870454,0.8125576608465284,Distribuție slabă (15.01%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIX4QBH9_705145_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIX4QBH9_705145_empty_1.jpg
train,3FO4ILQKSCNY_160_empty_1.jpg,34,53,0.1504432863263423,0.8128324647447567,Distribuție slabă (15.04%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4ILQKSCNY_160_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4ILQKSCNY_160_empty_1.jpg
train,3FO4IK9I8BN5_2436_empty_1.jpg,34,64,0.15070712183053558,0.8130303413729016,Distribuție slabă (15.07%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IK9I8BN5_2436_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IK9I8BN5_2436_empty_1.jpg
train,3FO4II469FHL_307395_empty_1.jpg,104,161,0.15122698706632143,0.813420240299741,Distribuție slabă (15.12%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4II469FHL_307395_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4II469FHL_307395_empty_1.jpg
train,3FO4IN3F7LHI_141_empty_1.jpg,22,73,0.15178714133799076,0.813840356003493,Distribuție slabă (15.18%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IN3F7LHI_141_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IN3F7LHI_141_empty_1.jpg
train,3FO4IN2ELTYX_1100_empty_1.jpg,34,149,0.15227052150294185,0.8142028911272063,Distribuție slabă (15.23%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IN2ELTYX_1100_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IN2ELTYX_1100_empty_1.jpg
train,3FO4IPQUXVW7_141_empty_1.jpg,35,125,0.152740478515625,0.8145553588867187,Distribuție slabă (15.27%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IPQUXVW7_141_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IPQUXVW7_141_empty_1.jpg
validation,3FO4IO3M8NPT_555702_empty_1.jpg,64,143,0.15308814484160393,0.8148161086312029,Distribuție slabă (15.31%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IO3M8NPT_555702_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IO3M8NPT_555702_empty_1.jpg
validation,3FO4IIX4QBH9_703300_empty_1.jpg,103,119,0.15386793349217598,0.8154009501191319,Distribuție slabă (15.39%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IIX4QBH9_703300_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IIX4QBH9_703300_empty_1.jpg
test,3FO4IPBL5TA5_738_empty_1.jpg,114,188,0.154296875,0.81572265625,Distribuție slabă (15.43%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IPBL5TA5_738_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IPBL5TA5_738_empty_1.jpg
train,3FO4IE9JBIT8_150_empty_1.jpg,128,138,0.15444925741025894,0.8158369430576942,Distribuție slabă (15.44%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IE9JBIT8_150_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IE9JBIT8_150_empty_1.jpg
train,3FO4IQ8BGR3D_790621_empty_1.jpg,49,75,0.15475356364527215,0.8160651727339541,Distribuție slabă (15.48%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQ8BGR3D_790621_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQ8BGR3D_790621_empty_1.jpg
train,3FO4IIBQ6T3P_323_empty_1.jpg,162,181,0.15475428895242516,0.8160657167143188,Distribuție slabă (15.48%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIBQ6T3P_323_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIBQ6T3P_323_empty_1.jpg
train,3FO4IIXQVDP2_1357_empty_1.jpg,95,110,0.15488427211623623,0.8161632040871771,Distribuție slabă (15.49%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIXQVDP2_1357_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIXQVDP2_1357_empty_1.jpg
test,3FO4IHNTIPJB_1156_empty_1.jpg,63,143,0.1549631054978251,0.8162223291233688,Distribuție slabă (15.50%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IHNTIPJB_1156_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IHNTIPJB_1156_empty_1.jpg
train,3FO4IGGF7AV3_324_empty_1.jpg,29,46,0.15506275564894523,0.8162970667367089,Distribuție slabă (15.51%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IGGF7AV3_324_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IGGF7AV3_324_empty_1.jpg
train,3FO4ILKWLDIB_831_empty_1.jpg,65,140,0.1552143666867174,0.816410775015038,Distribuție slabă (15.52%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4ILKWLDIB_831_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4ILKWLDIB_831_empty_1.jpg
train,3FO4IMKKVYSL_441_empty_1.jpg,99,156,0.15521628778629193,0.8164122158397189,Distribuție slabă (15.52%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IMKKVYSL_441_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IMKKVYSL_441_empty_1.jpg
train,3FO4IORY3CEK_3957_empty_1.jpg,22,112,0.15608015668112785,0.8170601175108458,Distribuție slabă (15.61%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IORY3CEK_3957_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IORY3CEK_3957_empty_1.jpg
validation,3FO4IK5CFRP4_193_empty_1.jpg,50,160,0.1563316509127617,0.8172487381845712,Distribuție slabă (15.63%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IK5CFRP4_193_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IK5CFRP4_193_empty_1.jpg
train,3FO4IOO1MK1S_35232_empty_1.jpg,15,25,0.38990477635525167,0.8174285822664387,Prea puține matches (15 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOO1MK1S_35232_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOO1MK1S_35232_empty_1.jpg
train,3FO4IEP1L9RJ_732_empty_1.jpg,65,93,0.15691410878223877,0.817685581586679,Distribuție slabă (15.69%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IEP1L9RJ_732_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IEP1L9RJ_732_empty_1.jpg
train,3FO4IQ0Y58WR_171_empty_1.jpg,33,106,0.1572095691928288,0.8179071768946216,Distribuție slabă (15.72%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQ0Y58WR_171_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQ0Y58WR_171_empty_1.jpg
train,3FO4IIR68SAR_52421_empty_1.jpg,17,62,0.297648896237666,0.8182366721782495,Prea puține matches (17 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIR68SAR_52421_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIR68SAR_52421_empty_1.jpg
